GSM,641,10,122,232,0,32.3394,0.2268,4636,25,1,1454068340,1740465306,0
GSM,641,10,122,11812,0,32.2932,0.1911,4503,25,1,1454068340,1740465307,0
GSM,641,10,122,11813,0,32.2873,0.1878,7622,22,1,1454068340,1740291600,0
GSM,641,10,122,11817,0,32.2751,0.1788,19190,22,1,1454068340,1740034057,0
GSM,641,10,122,7611,0,32.3811,0.2479,8416,22,1,1454068333,1740465212,0
UMTS,641,10,6001,401202,0,32.5951,0.3185,1000,14,1,1454068337,1731134203,0
UMTS,641,10,6001,394958,0,32.5906,0.312,1000,16,1,1454068336,1731134238,0
GSM,641,10,122,12172,0,32.4738,0.1954,9665,34,1,1454068338,1722142706,0
GSM,641,10,122,12171,0,32.4356,0.2678,8274,24,1,1454068338,1737787239,0
GSM,641,10,143,13851,0,32.5867,0.3442,1501,12,1,1454068339,1739429582,0
GSM,641,10,143,1643,0,32.5878,0.3534,1600,22,1,1454068339,1737009843,0
GSM,641,10,143,13853,0,32.5848,0.3391,1000,12,1,1454068339,1739429582,0
GSM,641,10,122,11811,0,32.3233,0.2134,8246,23,1,1454068340,1740465307,0
GSM,641,10,122,11815,0,32.307,0.2019,9117,23,1,1454068341,1740465307,0
GSM,641,10,121,16003,0,32.5201,0.1873,9011,27,1,1454068338,1733899946,0
GSM,641,10,120,10111,0,32.5153,0.1131,5692,50,1,1454068338,1732781568,0
GSM,641,10,143,8321,0,32.589,0.3531,2526,26,1,1454068339,1740291614,0
GSM,641,10,508,2332,0,32.2943,0.1921,9336,23,1,1454068340,1739860757,0
GSM,641,10,122,11816,0,32.2973,0.194,4060,22,1,1454068340,1740465218,0
GSM,641,10,122,10181,0,32.3593,0.2377,7989,22,1,1454068356,1740291603,0
GSM,641,10,122,10183,0,32.4307,0.174,9907,27,1,1454068354,1731304167,0
GSM,641,10,146,3693,0,32.3681,0.2358,7803,27,1,1454068354,1740376257,0
GSM,641,10,508,13942,0,32.2923,0.2454,9601,107,1,1454068354,1723872335,0
GSM,641,10,120,141,0,32.4294,0.1674,11808,17,1,1454068354,1730961571,0
GSM,641,10,120,144,0,32.46,0.0944,13485,27,1,1454068356,1740465200,0
GSM,641,10,122,231,0,32.3294,0.2196,5979,22,1,1454068356,1740465215,0
GSM,641,10,121,5133,0,32.4674,0.1866,7047,44,1,1454068357,1726635405,0
GSM,641,10,122,10182,0,32.451,0.1932,7262,27,1,1454068356,1731304117,0
GSM,641,10,122,7653,0,32.4566,0.2312,8900,27,1,1454068357,1731304111,0
GSM,641,10,122,363,0,32.4748,0.2067,16221,22,1,1454068357,1731304111,0
GSM,641,10,120,3931,0,32.4412,0.2087,4854,11,1,1453522376,1707802780,0
GSM,641,10,122,4172,0,32.3327,0.2222,9483,22,1,1454068357,1740465215,0
GSM,641,10,120,11963,0,32.439,0.0492,16055,28,1,1454068354,1725601332,0
GSM,641,10,122,12173,0,32.5238,0.2005,7272,27,1,1454068354,1731304114,0
GSM,641,10,205,12211,0,32.2391,0.6875,6628,25,1,1453881806,1740465134,0
GSM,641,10,205,12212,0,32.2285,0.651,14726,25,1,1454068366,1740465134,0
GSM,641,10,205,7502,0,32.2473,0.6789,3637,21,1,1453771692,1740465134,0
GSM,641,10,205,7732,0,32.2591,0.5296,13044,22,1,1454068366,1739860562,0
GSM,641,10,205,7701,0,32.2497,0.6841,8790,23,1,1454068366,1740465212,0
GSM,641,10,205,7702,0,32.2826,0.6521,7838,26,1,1453769020,1740465130,0
GSM,641,10,205,5991,0,32.217,0.654,10357,23,1,1454068366,1740465202,0
GSM,641,10,120,11981,0,32.4538,0.1317,7728,21,1,1454068357,1740465200,0
GSM,641,10,205,5993,0,32.1801,0.5839,6502,24,1,1454068366,1739771467,0
GSM,641,10,205,7731,0,32.2249,0.5565,12660,26,1,1454068366,1740465130,0
GSM,641,10,150,3715,0,32.4417,0.5338,20082,21,1,1453767252,1740206734,0
GSM,641,10,209,13586,0,32.0251,0.717,15959,23,1,1454068366,1735886264,0
GSM,641,10,209,13582,0,31.9157,0.8145,6697,26,1,1454068366,1739771455,0
GSM,641,10,205,11253,0,32.3228,0.6194,12566,22,1,1453768642,1740465313,0
GSM,641,10,205,11257,0,32.3216,0.6262,5562,23,1,1453768642,1740465127,0
