School Giga ID,School Name,Longitude,Latitude,Education Level,Country ISO3 Code,Country Name,School Data Source
86ba6608-98ff-3ca0-a671-86b3300c2bc7,Amudat community /fal centre,34.944461822509766,1.953480005264282,Unknown,UGA,Uganda,
c3f0f2c1-a827-3139-8861-79a58ce17f69,Amudat Education Centre,32.56547164916992,0.354240000247955,Unknown,UGA,Uganda,
817c144f-c294-313b-b009-4fb32e465c5d,Amudat Islamic P.S,34.9439697265625,1.954990029335022,Unknown,UGA,Uganda,
91eacc8c-31fd-3446-80ea-bb1794f3e630,AMUGAGARA PRI SCHOOL,33.80440139770508,1.532570004463196,Unknown,UGA,Uganda,
84594966-445e-3593-a943-c2ee17044cf3,Amugagara P.S.,33.804298400878906,1.532529950141907,Unknown,UGA,Uganda,
fc223ca9-643b-35df-a7a6-284f80821a54,Amugei P.S.,33.810970306396484,2.150049924850464,Unknown,UGA,Uganda,
b7149125-bb21-3846-8ce7-32d79a187c68,Amugo Quran P.S,32.900550842285156,2.245019912719727,Unknown,UGA,Uganda,
caa2cedd-8e76-364c-b092-0af3518218d7,Amugu P.S.,33.33256149291992,2.102220058441162,Unknown,UGA,Uganda,
fb4d28e7-3fc1-3632-b2df-d5124e90df8a,Amuja Vacational $ Industrial Training,29.984540939331055,-1.249400019645691,Unknown,UGA,Uganda,
f75b9a25-ac92-3093-ae05-7946cc792880,Amukol P.S.,34.35260009765625,1.32764995098114,Unknown,UGA,Uganda,
0afe89cc-8a24-3b4b-b90f-35a4957e0c6d,Amukurat/Kalaki P.S.,33.309181213378906,1.894400000572205,Unknown,UGA,Uganda,
3942b402-8200-385d-88ed-0954276013ab,AMUKURAT/KALAKI P/SCHOOL,33.30942153930664,1.894569993019104,Unknown,UGA,Uganda,
c37d1463-e5b4-35d1-8b2b-91a8fff07a3e,Amukurat P.S.,33.829620361328125,1.805909991264343,Unknown,UGA,Uganda,
818957a8-ba62-3d3d-bb6e-4bebbef81d0c,Amun Amun P.S.,32.890098571777344,2.061049938201904,Unknown,UGA,Uganda,
9eb22701-d3ad-366a-95a3-857a1daab83a,Amunga P.7 School,33.16630935668945,2.524980068206787,Unknown,UGA,Uganda,
fd2a4393-e7fc-3f29-bd66-a0a8e4631ce4,Amungura Compresive College,34.0075798034668,0.317440003156662,Unknown,UGA,Uganda,
a98f801b-3f2a-3660-9c9c-e7b68b8d9f04,Amun P.S.,32.50693130493164,1.845639944076538,Unknown,UGA,Uganda,
68092268-20c5-3942-a311-a7cbee57ce7b,Amura Parents' School,33.231300354003906,2.317349910736084,Unknown,UGA,Uganda,
3c0c90ef-fa9f-3773-9853-161bd7ba26c6,Amuria H.S.,33.64537048339844,2.029979944229126,Unknown,UGA,Uganda,
3c159dee-70e3-35d6-be4c-fe10d281383f,Amuria P.S.,33.639808654785156,2.031090021133423,Unknown,UGA,Uganda,
cb073bce-c11d-3068-b857-b8df219799c0,Amuria S.S.,33.638519287109375,2.031699895858765,Unknown,UGA,Uganda,
b0740187-163c-3d81-a1ca-3bbe89ce69ef,Amuro-Alero,31.94236946105957,2.809410095214844,Unknown,UGA,Uganda,
091fc2a7-12ee-3ade-b187-ed84d317b068,Amuru - Lamogi P.S,31.941490173339844,2.809410095214844,Unknown,UGA,Uganda,
02c82524-b099-33a6-b578-905a11efe121,Amuru P.S.,31.89164924621582,3.324219942092896,Unknown,UGA,Uganda,
bf5d3289-1e54-3936-b13e-04693819215e,Amuru Rec Kiceke P.S.,31.926130294799805,2.822949886322021,Unknown,UGA,Uganda,
37696911-d843-37b8-a10e-8887328bacc7,Amuru S.S.S,31.941329956054688,2.806999921798706,Unknown,UGA,Uganda,
d63a3a89-0ac4-3ac0-bdf8-cb69d0bd5d0b,Amurwo P.S.,34.102210998535156,0.886409997940063,Unknown,UGA,Uganda,
0b4f9e7c-4464-38e7-be21-db3bed1a60f4,AMUSIA PRI SCHOOL,34.02037811279297,1.798959970474243,Unknown,UGA,Uganda,
e4b5f4d7-4977-3bdf-b6a6-d92fcec805a1,Amusia P.S.,34.020538330078125,1.798939943313599,Unknown,UGA,Uganda,
a4b7ddcb-2234-3bbb-b54d-6e39de52d5ab,Amusiat P.S.,33.7712516784668,1.158429980278015,Unknown,UGA,Uganda,
e5236bde-16ce-3267-b929-0ee506d3a353,Amus P.S.,34.15888977050781,1.168460011482239,Unknown,UGA,Uganda,
bdb7e2a8-a8c8-3188-a3b9-0b310d1c62f6,AMUS P/SCHOOL,34.15913009643555,1.168210029602051,Unknown,UGA,Uganda,
2feaa541-ee12-3a86-8d30-740ae54b7fd1,Amus Sapir P.S.,34.16830825805664,1.179020047187805,Unknown,UGA,Uganda,
12d7932c-4e1b-38ee-ac5c-195d62831546,AMUS SAPIR P/SCH,34.1685905456543,1.17891001701355,Unknown,UGA,Uganda,
33b404aa-3b5a-3f07-ac27-00acc9f43266,Amusus P.S.,33.5644416809082,2.108360052108765,Unknown,UGA,Uganda,
629c6948-578e-398b-8606-339f66570794,Amwa Comp. S.S,32.38740158081055,2.319720029830933,Unknown,UGA,Uganda,
8d267690-e9f7-3b14-b326-27a26140398d,Amwa Dem. P.S.,32.3866081237793,2.322629928588867,Unknown,UGA,Uganda,
b81c0d7f-6178-379b-8f9b-4762d94f84e6,Amwanga P. 7 School,32.69240951538086,1.920590043067932,Unknown,UGA,Uganda,
58d2ec41-9c92-3b46-b9ae-3b14446531be,Amwoma P.S.,33.134300231933594,1.986410021781921,Unknown,UGA,Uganda,
